Epoch,Accuracy,Training Loss,Validation Loss,F1 Score,Precision,Recall,f1_score
784,96.67614722,0.000829289,0.00115685,0.918159937,0.937977251,0.906103383,"[0.9443434  0.97165354 0.96936937 0.99288931 0.97371188 0.79194631
 0.83408072 0.9739059  0.96484375 0.97865577 0.9453125  0.71578947
 0.98964803 0.90291262 0.94       0.96647879 0.74920635 0.92213115]"
785,97.05395424,0.000851396,0.001065959,0.92639992,0.941245164,0.916815832,"[0.95519126 0.96815287 0.97781802 0.99267659 0.98422713 0.73239437
 0.86451613 0.97537761 0.97030675 0.97808858 0.94716243 0.78846154
 0.99793814 0.90740741 0.94797688 0.96531792 0.77248677 0.94969819]"
786,96.67614722,0.000843344,0.001155659,0.917021603,0.933237492,0.905757062,"[0.94134478 0.97233202 0.97220957 0.99164116 0.97181628 0.71428571
 0.83445946 0.97298421 0.96551724 0.98029331 0.93228656 0.77669903
 0.99386503 0.89622642 0.92787524 0.97162913 0.75457875 0.93634497]"
787,96.94358365,0.000846897,0.001096663,0.918814499,0.935232797,0.908091155,"[0.95541863 0.96988906 0.97547684 0.993264   0.97288843 0.70440252
 0.85883621 0.97428453 0.96983076 0.98146029 0.93529412 0.78095238
 0.99793814 0.89552239 0.9259962  0.96898771 0.7418738  0.93634497]"
788,96.96480876,0.000874235,0.001075371,0.920473421,0.947764147,0.902669153,"[0.95486239 0.9625     0.97054826 0.99211857 0.97796432 0.76
 0.85855263 0.97638119 0.96555094 0.98568129 0.93386774 0.75510204
 0.99588477 0.89756098 0.93700787 0.97257876 0.74174757 0.93061224]"
789,96.98603388,0.000855559,0.001073453,0.920564582,0.933219452,0.911470321,"[0.95       0.97147385 0.97616865 0.99378808 0.97997893 0.69879518
 0.85512751 0.97388443 0.96539877 0.98501959 0.94444444 0.76923077
 0.99383984 0.8989899  0.93933464 0.97040046 0.77586207 0.92842536]"
790,97.04970922,0.000829689,0.001045551,0.926753508,0.936656361,0.918797233,"[0.95575868 0.97318612 0.97953615 0.99296233 0.98107256 0.78947368
 0.86289445 0.97467573 0.966806   0.98146877 0.93608653 0.7706422
 1.         0.90384615 0.95634921 0.97010551 0.74315068 0.94354839]"
791,96.88415333,0.00081973,0.001087274,0.923783745,0.938445288,0.912696008,"[0.94550704 0.96622152 0.97729337 0.99204807 0.9726381  0.74829932
 0.84240363 0.97283951 0.96877305 0.98371933 0.94257426 0.7962963
 0.99381443 0.90909091 0.9348659  0.97095436 0.77199282 0.93877551]"
792,97.07093433,0.00080411,0.001079047,0.923132258,0.944620247,0.910259236,"[0.94963504 0.97241923 0.97949886 0.99320371 0.98115183 0.78205128
 0.86059276 0.97526793 0.96328714 0.98434622 0.93695441 0.68085106
 0.99794661 0.91457286 0.94615385 0.97300469 0.77442274 0.95102041]"
793,97.06668931,0.000840106,0.001019577,0.925694332,0.934240036,0.920625125,"[0.94977843 0.97065821 0.9830973  0.99282878 0.9837441  0.81045752
 0.86445291 0.97325103 0.9665609  0.98665439 0.93424926 0.7184466
 0.99386503 0.90566038 0.95348837 0.97311514 0.75157233 0.95061728]"
794,96.62520694,0.000825124,0.001166779,0.915879202,0.92888408,0.906409797,"[0.93841225 0.97075099 0.97538742 0.99175792 0.96236559 0.72611465
 0.82321041 0.97184567 0.96660118 0.98455153 0.94268775 0.75229358
 0.99381443 0.89320388 0.92952381 0.97114544 0.74953618 0.94262295]"
795,97.10489451,0.00084297,0.001044005,0.926938198,0.941364901,0.915800307,"[0.95439856 0.96815287 0.9723356  0.99268178 0.97787144 0.76258993
 0.86285397 0.97603306 0.96815601 0.98522622 0.94025465 0.76785714
 0.99588477 0.90731707 0.95499022 0.97192475 0.77835951 0.948     ]"
796,96.79076283,0.000819398,0.001129853,0.912778029,0.929273881,0.902840985,"[0.95018051 0.96622152 0.97689171 0.99209066 0.97542735 0.74666667
 0.83250415 0.97408474 0.96901131 0.98521257 0.9320197  0.68041237
 0.98780488 0.87962963 0.92996109 0.97344616 0.74791319 0.93052632]"
797,97.01999406,0.000824887,0.001043599,0.918171419,0.928917632,0.911593354,"[0.94904228 0.97129187 0.98128708 0.99301775 0.98055702 0.69444444
 0.86176143 0.97629938 0.96445207 0.98487626 0.93885602 0.7184466
 0.98960499 0.89201878 0.95669291 0.97525473 0.75076923 0.9484127 ]"
798,96.98603388,0.000815474,0.001068346,0.918904092,0.936367707,0.906640441,"[0.94404591 0.96912114 0.97380307 0.99251312 0.9847288  0.72727273
 0.84479818 0.97411472 0.966683   0.98715596 0.9486166  0.69306931
 0.99383984 0.8952381  0.95366795 0.97362251 0.77342419 0.94455852]"
799,96.8034979,0.000814416,0.001159263,0.916303577,0.935059351,0.906737592,"[0.95470884 0.97452229 0.97808219 0.99175209 0.96763754 0.7755102
 0.83836778 0.97629938 0.96758228 0.97995444 0.9327984  0.70103093
 0.99378882 0.84347826 0.94980695 0.969163   0.74452555 0.95445545]"
800,96.6167169,0.000822165,0.001204269,0.914362118,0.930578542,0.904753198,"[0.93620072 0.96070569 0.97417309 0.99191788 0.98156925 0.72289157
 0.81697905 0.97452753 0.96278159 0.98343304 0.9395441  0.75
 0.99183673 0.90140845 0.94324853 0.97189696 0.72124756 0.93415638]"
801,96.69312731,0.000829702,0.001200368,0.920003674,0.930619173,0.911899742,"[0.94442452 0.97275641 0.97735507 0.9920415  0.96856686 0.75496689
 0.83695047 0.97370056 0.96732989 0.97855661 0.92427184 0.73043478
 1.         0.93333333 0.94573643 0.96266281 0.73567468 0.96130346]"
802,96.60822685,0.000812894,0.00113368,0.913512662,0.925111456,0.904571674,"[0.94404591 0.9682035  0.97678653 0.99069603 0.97211994 0.74666667
 0.83104018 0.97262547 0.96441718 0.98362168 0.91859296 0.72222222
 0.99183673 0.87323944 0.93542074 0.97270326 0.7399651  0.93902439]"
803,97.00301397,0.000823961,0.001093068,0.918041151,0.933062994,0.909549706,"[0.95598399 0.96717374 0.97765618 0.99320451 0.97861242 0.76129032
 0.85308575 0.97386293 0.96489074 0.98418519 0.93980583 0.66666667
 0.9875     0.90047393 0.94252874 0.97356052 0.76808905 0.93617021]"
804,96.57426667,0.000824237,0.001225239,0.917384849,0.935610528,0.904405418,"[0.92938659 0.9722882  0.97505669 0.99187183 0.9724102  0.73825503
 0.81164384 0.9717584  0.96421569 0.9819528  0.94357977 0.78181818
 0.99590164 0.91176471 0.93980583 0.97124601 0.71734893 0.94262295]"
805,96.8034979,0.000833595,0.0011615,0.917837061,0.942657173,0.903913864,"[0.95110467 0.96784566 0.97343539 0.99138135 0.97614108 0.78014184
 0.86662977 0.97394205 0.96411013 0.97869384 0.94417238 0.67391304
 0.97083333 0.91509434 0.95546559 0.9691909  0.73752013 0.93145161]"
806,96.90113342,0.000828595,0.001128671,0.922833473,0.949633236,0.906371284,"[0.94138418 0.96815287 0.97547684 0.99227458 0.98004202 0.78571429
 0.85978261 0.97165652 0.96218075 0.98454441 0.93992248 0.74747475
 0.98969072 0.92       0.9373814  0.97654214 0.72868217 0.9500998 ]"
807,96.93933863,0.000826429,0.001050699,0.918901235,0.937165249,0.906273008,"[0.95056756 0.97147385 0.97078652 0.99250605 0.97263158 0.72992701
 0.84868421 0.97555924 0.96682927 0.98642117 0.93762183 0.72727273
 0.98780488 0.89952153 0.94509804 0.97181052 0.76261682 0.94308943]"
808,96.79500785,0.00079447,0.001114469,0.920899254,0.944127276,0.903574839,"[0.94634498 0.97275641 0.97243561 0.99197829 0.9646438  0.75862069
 0.84845193 0.9721132  0.96677332 0.98083583 0.94232649 0.75
 0.99386503 0.89230769 0.96633663 0.96997691 0.74814815 0.9382716 ]"
809,96.90113342,0.000835431,0.001078948,0.919274576,0.936772628,0.9081804,"[0.9427027  0.97318612 0.96988764 0.9922179  0.98002103 0.68613139
 0.84675615 0.97395618 0.96763119 0.98598023 0.94379845 0.79646018
 0.99381443 0.89497717 0.95463511 0.97197898 0.72586873 0.94693878]"
810,97.03272913,0.00082343,0.00103631,0.923923935,0.939431971,0.913245531,"[0.94941349 0.96616837 0.98       0.9924457  0.9847769  0.76190476
 0.86413043 0.97170006 0.96550037 0.98411968 0.94911937 0.76190476
 0.99793814 0.86792453 0.95       0.9713785  0.76697248 0.94523327]"
811,97.0284841,0.000804312,0.001085812,0.924099486,0.937916647,0.915156991,"[0.94816963 0.96595408 0.97820163 0.99162933 0.98267717 0.75496689
 0.87464868 0.97450898 0.96487805 0.98337182 0.94901961 0.75247525
 0.99793814 0.86238532 0.95938104 0.96850621 0.78006873 0.94501018]"
812,96.76104767,0.000811508,0.001155144,0.918664671,0.936966279,0.904325991,"[0.94698882 0.96722622 0.97729337 0.9913976  0.98039216 0.76821192
 0.85921788 0.97324002 0.96334563 0.97886844 0.92154916 0.75471698
 0.99793814 0.87254902 0.93774319 0.96810067 0.73722628 0.93995859]"
813,96.8417031,0.000810927,0.001112577,0.920258403,0.941035587,0.907848796,"[0.94349253 0.96431404 0.97403189 0.99292202 0.97713982 0.77027027
 0.85270487 0.97152359 0.96742591 0.98344066 0.94798822 0.74747475
 0.99386503 0.89201878 0.92627599 0.96701389 0.75614367 0.93660532]"
814,96.84594813,0.00081129,0.001091889,0.922016599,0.94005992,0.909776837,"[0.94904228 0.97151899 0.97729337 0.99047731 0.9769392  0.76056338
 0.84940778 0.97376093 0.96568627 0.98307443 0.94343241 0.78095238
 0.99586777 0.88372093 0.94594595 0.96929316 0.74814815 0.93117409]"
815,96.88415333,0.000835088,0.00107543,0.924493311,0.944269268,0.910585266,"[0.94884726 0.96979332 0.97480531 0.99008972 0.98322851 0.77464789
 0.84269038 0.97309603 0.96823443 0.98667892 0.94527363 0.8173913
 0.9877551  0.90821256 0.94230769 0.97216525 0.71905697 0.93660532]"
816,97.15158976,0.000802791,0.001036183,0.926226677,0.944532844,0.913067042,"[0.96034922 0.96535433 0.97907188 0.9915917  0.97969807 0.76315789
 0.86722689 0.97714639 0.97048697 0.98383372 0.94921875 0.76635514
 0.99590164 0.89855072 0.93957115 0.96794872 0.77011494 0.94650206]"
817,97.02423908,0.000813386,0.001057238,0.923535542,0.939181377,0.91107029,"[0.95106923 0.97056484 0.97914778 0.99320933 0.97910136 0.74509804
 0.87003806 0.97184265 0.96638037 0.98184325 0.94       0.75471698
 0.99586777 0.89447236 0.93909627 0.9694501  0.78321678 0.93852459]"
818,96.76953772,0.000796683,0.001141916,0.918202937,0.92736952,0.911254079,"[0.93873239 0.96722622 0.97708524 0.99233219 0.96953501 0.74172185
 0.84652666 0.97279335 0.96371769 0.98479263 0.94931774 0.75
 0.99173554 0.86956522 0.92748092 0.97188049 0.76731794 0.94589178]"
819,97.03697415,0.000813225,0.001042999,0.925940168,0.945477518,0.911956219,"[0.95224313 0.96557246 0.97985348 0.99124919 0.9801877  0.78321678
 0.85569905 0.97519636 0.96818404 0.98623222 0.94129159 0.77876106
 0.99383984 0.92307692 0.9379845  0.97248244 0.73684211 0.94501018]"
820,97.14309972,0.000796818,0.001030661,0.927857963,0.940388556,0.918166963,"[0.95557174 0.97305864 0.97955475 0.99285503 0.98055702 0.8
 0.86296092 0.97625439 0.97105005 0.98417068 0.94047619 0.78181818
 0.99588477 0.91346154 0.94656489 0.97257876 0.73776224 0.93686354]"
821,97.2152651,0.000810421,0.001039045,0.925708197,0.943504967,0.912576152,"[0.96382901 0.97003155 0.97463768 0.99315068 0.97591623 0.76712329
 0.86681223 0.97874974 0.96941522 0.98491773 0.93873518 0.73786408
 0.99383984 0.91176471 0.94552529 0.97316426 0.77464789 0.94262295]"
822,96.78651781,0.000800867,0.001120937,0.921150971,0.938916071,0.907724484,"[0.94528438 0.97147385 0.97292419 0.99210743 0.96680942 0.74482759
 0.83752094 0.97445406 0.9660767  0.98378128 0.94492754 0.79245283
 0.99586777 0.89423077 0.93700787 0.96843325 0.75136116 0.94117647]"
823,97.01999406,0.000792552,0.001068817,0.926282177,0.942902751,0.914279457,"[0.94981818 0.96425735 0.97816197 0.99221606 0.97640273 0.7721519
 0.858068   0.97425335 0.96751969 0.98647719 0.93227092 0.78846154
 0.99378882 0.89756098 0.94941634 0.97325889 0.78021978 0.93877551]"
824,96.91811351,0.000786626,0.001085548,0.919517035,0.931585469,0.911271866,"[0.94782926 0.9689243  0.97674419 0.99122859 0.97807933 0.74074074
 0.85872576 0.97402062 0.9675055  0.98451583 0.95155039 0.73873874
 0.99588477 0.87254902 0.93307839 0.96806329 0.7519084  0.95121951]"
825,97.19403999,0.000807065,0.000997996,0.928484729,0.945636762,0.916875064,"[0.95186782 0.9745628  0.97909091 0.99384324 0.98067885 0.76258993
 0.87820863 0.97702339 0.97021905 0.9810459  0.94243902 0.74509804
 0.98977505 0.94117647 0.94921875 0.96696165 0.78347107 0.94545455]"
826,96.43842595,0.000819668,0.001246978,0.915294333,0.927241725,0.906552101,"[0.92674378 0.96897375 0.97545455 0.99109197 0.96296296 0.72972973
 0.80577849 0.97614603 0.96631424 0.97620159 0.93793103 0.73214286
 0.99588477 0.89099526 0.95719844 0.96960842 0.75685558 0.95528455]"
827,96.89264338,0.000802953,0.001092775,0.916059199,0.932595311,0.905863792,"[0.94954628 0.97028112 0.97223487 0.99312796 0.97571278 0.67605634
 0.84880637 0.97371145 0.96555094 0.98523985 0.9421001  0.72727273
 0.99180328 0.88461538 0.94777563 0.97229513 0.77128548 0.9416499 ]"
828,97.04970922,0.000796883,0.001070553,0.926449482,0.938769224,0.916638378,"[0.96135444 0.96984127 0.97192029 0.99284912 0.97752222 0.71052632
 0.86507073 0.97654321 0.96745779 0.9822294  0.93465347 0.81818182
 0.99793814 0.91457286 0.94117647 0.96507567 0.78245614 0.94672131]"
829,96.81198794,0.000795127,0.001122105,0.921344423,0.937469919,0.908777089,"[0.92964648 0.9769292  0.97990868 0.99239252 0.98369279 0.75
 0.8111563  0.97039474 0.9693402  0.98544699 0.94829268 0.73584906
 0.99793814 0.89655172 0.95275591 0.97084548 0.77338129 0.95967742]"
830,96.83321306,0.000817749,0.001128779,0.919837542,0.943465247,0.905210518,"[0.94512635 0.9728     0.97862665 0.99252457 0.98212408 0.7862069
 0.83424808 0.97301751 0.96443463 0.98320681 0.93897638 0.76190476
 0.99183673 0.87557604 0.93822394 0.97029703 0.73239437 0.93555094]"
831,97.11338456,0.000805988,0.001047104,0.930373598,0.93835132,0.924519804,"[0.95462795 0.97051793 0.97899543 0.99266533 0.9846642  0.80536913
 0.8608838  0.97350993 0.97119141 0.98300413 0.93841642 0.81818182
 0.99588477 0.88785047 0.94072658 0.97273527 0.77441077 0.94308943]"
832,97.03272913,0.000796395,0.001078259,0.919640695,0.933427616,0.9101411,"[0.95831823 0.9682035  0.96644295 0.99342923 0.98121086 0.66666667
 0.86380901 0.97605285 0.96659243 0.98431734 0.94623656 0.76363636
 0.99176955 0.89952153 0.94941634 0.96853147 0.7827529  0.92662474]"
833,96.94782867,0.000791727,0.001074078,0.926286514,0.943813767,0.913346384,"[0.94474153 0.97092084 0.98071625 0.99101322 0.98055702 0.78431373
 0.85159817 0.97524752 0.96602659 0.98328372 0.94246032 0.79245283
 0.99588477 0.88888889 0.94049904 0.96955504 0.76261682 0.95238095]"
834,96.81198794,0.000773095,0.001168275,0.922686248,0.938085145,0.912474009,"[0.94400574 0.96496815 0.9759855  0.99294898 0.97995781 0.7260274
 0.85313175 0.9752135  0.96068376 0.98022079 0.93700787 0.79207921
 0.99176955 0.9047619  0.9609375  0.96740396 0.76079734 0.94045175]"
835,96.55304156,0.000812,0.001214679,0.9178638,0.936096908,0.904563604,"[0.93277311 0.97079716 0.97214735 0.99192455 0.9645315  0.73239437
 0.81327334 0.97386577 0.96699507 0.98202765 0.93604651 0.8
 0.99378882 0.8952381  0.93227092 0.96815659 0.75222816 0.94308943]"
836,96.9350936,0.000808745,0.001113782,0.922218603,0.934559213,0.912641725,"[0.95258621 0.97305864 0.97687075 0.99238084 0.98119122 0.77333333
 0.84078517 0.97167666 0.96959294 0.98363678 0.93106893 0.75925926
 0.99793814 0.86666667 0.9372549  0.97297297 0.77057793 0.9490835 ]"
837,96.9350936,0.000792106,0.001107731,0.916941114,0.930943925,0.908478461,"[0.95110467 0.97275641 0.97634213 0.99378588 0.96879958 0.72611465
 0.85301978 0.97595357 0.96826172 0.9821755  0.93386774 0.67346939
 0.99588477 0.89756098 0.94615385 0.96762802 0.77948718 0.94257426]"
838,96.93084858,0.000797668,0.001120721,0.920685286,0.938278594,0.907976111,"[0.95081967 0.97374702 0.97693351 0.99140266 0.97395833 0.72222222
 0.85964912 0.97716895 0.96777392 0.98363678 0.92401216 0.76363636
 0.9877551  0.90384615 0.95183044 0.96809745 0.7556391  0.94020619]"
839,96.45540604,0.000804579,0.001267753,0.913800765,0.925279731,0.904196766,"[0.93428571 0.95394223 0.97181818 0.99077068 0.96725711 0.72727273
 0.80715935 0.97055215 0.96674058 0.98041958 0.95014663 0.74137931
 0.99170124 0.87619048 0.95582329 0.96822646 0.75812274 0.93660532]"
840,96.79925288,0.000792089,0.001166308,0.919581475,0.92800173,0.91297625,"[0.93970746 0.97215593 0.97627737 0.99110561 0.9768177  0.74683544
 0.81854608 0.97674419 0.97221539 0.98506777 0.94277401 0.76363636
 0.99176955 0.88571429 0.95348837 0.97082847 0.74736842 0.94141414]"
841,96.99876894,0.000791163,0.001066152,0.923862169,0.943458999,0.909996529,"[0.95787945 0.9693155  0.97214735 0.9922499  0.97950604 0.77142857
 0.86323851 0.97725393 0.9703504  0.9818516  0.92741935 0.76470588
 0.99381443 0.9009901  0.95029821 0.96960842 0.75357711 0.9338843 ]"
842,97.18554994,0.000777513,0.001018138,0.931514446,0.945108614,0.920867875,"[0.96368918 0.97075099 0.98080439 0.9919236  0.97863471 0.76433121
 0.86152162 0.97371145 0.97027757 0.98572087 0.93849206 0.82242991
 0.99383984 0.91625616 0.96428571 0.97229513 0.76648841 0.95180723]"
843,97.14734474,0.000827687,0.001018428,0.927902474,0.944179031,0.916599072,"[0.95778748 0.96584591 0.97552131 0.99117232 0.98329854 0.74285714
 0.86516236 0.97763975 0.96834356 0.98361412 0.95098039 0.81081081
 0.99793814 0.88262911 0.9516441  0.97306792 0.77383178 0.9500998 ]"
844,96.76104767,0.000784307,0.001196191,0.921388445,0.930354024,0.914513179,"[0.93375841 0.97395422 0.97860719 0.99307733 0.97545692 0.78321678
 0.80766996 0.97423212 0.96917808 0.98270694 0.94613124 0.77192982
 0.98977505 0.86792453 0.9486166  0.96994456 0.7862969  0.93251534]"
845,96.8034979,0.000791818,0.001098378,0.921473783,0.934562991,0.912899753,"[0.94223827 0.96383648 0.97727273 0.99059819 0.98212408 0.76
 0.85005637 0.97613613 0.9650623  0.97917631 0.93690249 0.78947368
 0.99793814 0.87557604 0.95145631 0.97127784 0.73887814 0.93852459]"
846,97.10913953,0.000791089,0.001060332,0.924898119,0.932403283,0.919934239,"[0.9586657  0.96518987 0.97070753 0.99238803 0.98308668 0.72258065
 0.86852155 0.97436966 0.96990458 0.98550058 0.94584139 0.81081081
 0.99793814 0.87155963 0.94412331 0.97206704 0.7763864  0.93852459]"
847,96.83321306,0.000775083,0.001173333,0.916743397,0.937805659,0.903011835,"[0.94361586 0.96743447 0.97642792 0.99308143 0.9805978  0.73972603
 0.83780881 0.97288414 0.96956308 0.98458707 0.94186047 0.76190476
 0.99588477 0.89099526 0.94820717 0.97020538 0.68639053 0.94020619]"
848,96.8417031,0.000792911,0.001140285,0.920403632,0.929318152,0.913482607,"[0.94702467 0.97070467 0.97052154 0.99203023 0.97308707 0.72839506
 0.84590164 0.97757475 0.96755306 0.98298068 0.9261477  0.7706422
 0.99793814 0.90384615 0.94716243 0.97223034 0.75909879 0.93442623]"
849,96.95631872,0.000803753,0.00105617,0.925227413,0.930111988,0.922257385,"[0.95728368 0.96377953 0.97887971 0.99224806 0.98216159 0.79746835
 0.86376172 0.97432738 0.96507937 0.98150717 0.9304175  0.77777778
 0.99793814 0.87037037 0.94390716 0.96866764 0.76328502 0.94523327]"
850,97.10489451,0.000783662,0.001071026,0.927791432,0.938410907,0.919024404,"[0.95244957 0.96126482 0.97781802 0.99279726 0.9784324  0.76510067
 0.85475793 0.97495343 0.96987509 0.98641492 0.94460641 0.7826087
 0.99180328 0.91346154 0.96       0.97231128 0.76648841 0.95510204]"
851,96.95207369,0.000772964,0.001088779,0.923734964,0.93747448,0.914830318,"[0.95303968 0.96568236 0.98092643 0.99308715 0.97519789 0.76315789
 0.84845307 0.97520317 0.96998031 0.98279422 0.93129771 0.79646018
 0.99588477 0.90995261 0.948      0.96927536 0.72621359 0.94262295]"
852,96.60398183,0.000794936,0.001256749,0.917679446,0.927730085,0.910986285,"[0.92636746 0.96993671 0.97852901 0.99243767 0.9547901  0.75167785
 0.81172492 0.97559967 0.96732989 0.98485544 0.93906094 0.76190476
 0.98977505 0.89302326 0.9328215  0.97464623 0.77688604 0.93686354]"
853,96.9902789,0.000790869,0.001125104,0.924834201,0.938939055,0.914926931,"[0.9474442  0.97452229 0.98087432 0.98973426 0.98212408 0.77631579
 0.85141509 0.97618555 0.96923828 0.98479963 0.93719807 0.78947368
 0.9877551  0.88888889 0.94980695 0.97383721 0.75572519 0.93167702]"
854,97.11338456,0.000771469,0.001075037,0.92511926,0.936032283,0.919054072,"[0.95633188 0.96616837 0.97822142 0.99245461 0.98067885 0.74666667
 0.86622807 0.97556936 0.96778953 0.98478562 0.93857965 0.78571429
 0.99176955 0.88687783 0.95126706 0.97183099 0.76300578 0.94820717]"
855,97.07517935,0.000773982,0.001071342,0.924423752,0.92797394,0.922307574,"[0.9568398  0.97156398 0.97466063 0.99301527 0.9790795  0.7125
 0.86048988 0.9752135  0.96867352 0.98428835 0.94164194 0.78947368
 0.9877551  0.89622642 0.94777563 0.97176128 0.78411054 0.94455852]"
856,96.88839835,0.0007882,0.001158736,0.924279601,0.931687256,0.918432349,"[0.94882729 0.9632     0.97725205 0.99347181 0.98312236 0.77124183
 0.8488121  0.97303972 0.96563659 0.98126999 0.92807882 0.79279279
 0.99383984 0.89423077 0.95275591 0.9706228  0.75932203 0.93951613]"
857,96.79500785,0.000790667,0.0011509,0.914030747,0.937891347,0.897826342,"[0.95067592 0.96993671 0.97076023 0.99088825 0.98170413 0.73103448
 0.85214447 0.97339658 0.96739397 0.98341778 0.93803622 0.71698113
 0.99180328 0.91457286 0.91809524 0.96939668 0.72475248 0.90756303]"
858,96.96905378,0.00077028,0.001083173,0.92503572,0.941721739,0.912500008,"[0.95689967 0.96727853 0.98096102 0.99192455 0.9748954  0.76510067
 0.85698925 0.97469929 0.96924969 0.9818349  0.93650794 0.79310345
 0.99180328 0.92537313 0.95967742 0.96813441 0.70905588 0.94715447]"
859,97.13460967,0.000768467,0.001072284,0.928300214,0.936410038,0.921262015,"[0.95175916 0.97383029 0.97777778 0.99314421 0.97647674 0.73548387
 0.8598234  0.97636816 0.96880373 0.9861942  0.93978282 0.81415929
 0.99588477 0.91625616 0.94716243 0.97328688 0.77627119 0.94693878]"
860,96.90113342,0.000793876,0.001109458,0.922303466,0.934973542,0.912859261,"[0.94301994 0.96513471 0.97727273 0.99203962 0.97885835 0.73103448
 0.84310441 0.97499483 0.96804326 0.98574057 0.94503375 0.80357143
 0.99588477 0.9047619  0.94026975 0.97235294 0.73126143 0.9490835 ]"
861,97.04121917,0.000776757,0.001111576,0.922047512,0.930221976,0.916207649,"[0.94503926 0.96860283 0.98076923 0.99314988 0.98262243 0.73619632
 0.85027322 0.9750727  0.96969697 0.98527382 0.94552529 0.76785714
 0.9877551  0.87619048 0.95841584 0.97376093 0.77757685 0.92307692]"
862,96.96056374,0.000753392,0.001125875,0.922756812,0.937108249,0.912474745,"[0.95722121 0.96448303 0.97468354 0.99221423 0.9768177  0.79166667
 0.85470085 0.97755816 0.96676442 0.98009259 0.94266278 0.75471698
 0.99590164 0.86238532 0.95145631 0.96766744 0.76975945 0.92887029]"
863,97.07093433,0.00078075,0.00105252,0.92473197,0.931997044,0.919224584,"[0.95518001 0.96661367 0.97680764 0.99290109 0.98006296 0.74172185
 0.8661773  0.97524752 0.96608929 0.98530087 0.94362018 0.7706422
 0.99794661 0.90384615 0.94302554 0.97207679 0.76012461 0.94779116]"
864,96.90537844,0.000785033,0.001131793,0.921956936,0.931947154,0.913431454,"[0.94527003 0.96518987 0.97297297 0.99278875 0.97935416 0.71621622
 0.86248625 0.9717584  0.96343558 0.98506091 0.93865628 0.79310345
 0.99793814 0.89108911 0.93933464 0.97219783 0.76816609 0.94020619]"
865,97.09215944,0.00076513,0.001087954,0.926891164,0.940133288,0.918112377,"[0.95393544 0.96687697 0.97329108 0.9938527  0.98206751 0.77027027
 0.84970791 0.97485573 0.9697417  0.98664825 0.94221352 0.85217391
 0.99794661 0.88349515 0.9379845  0.97566696 0.74131274 0.932     ]"
866,97.20677506,0.000774752,0.001063492,0.926157471,0.940692042,0.915994179,"[0.9606414  0.97460317 0.97733454 0.99280151 0.98012552 0.72368421
 0.86195996 0.97525473 0.96990627 0.98548053 0.95601173 0.80357143
 0.99381443 0.89655172 0.95686275 0.97589312 0.74088292 0.94545455]"
867,97.13885469,0.000766483,0.001053474,0.924858032,0.93426233,0.919489046,"[0.96212673 0.9722882  0.976299   0.99326798 0.98113208 0.71428571
 0.85323111 0.9752753  0.97207251 0.98430286 0.93612965 0.80373832
 0.99183673 0.90995261 0.95736434 0.97305129 0.75138122 0.93970894]"
868,96.67614722,0.000750552,0.001325682,0.910929365,0.93169902,0.898052417,"[0.93499112 0.97165354 0.97238569 0.99333373 0.96081589 0.68027211
 0.82130966 0.9762151  0.96823443 0.98438935 0.9292543  0.74
 0.9898167  0.87962963 0.94140625 0.97320909 0.74480151 0.93501048]"
869,96.76104767,0.000783636,0.001184133,0.920519392,0.930610473,0.913495793,"[0.93730074 0.96105919 0.97600724 0.99303259 0.97952756 0.75342466
 0.83196497 0.97540642 0.96879643 0.98127168 0.93294461 0.8173913
 0.98373984 0.87619048 0.94594595 0.97054535 0.75091575 0.9338843 ]"
870,97.16432483,0.000756403,0.001058821,0.929194444,0.938144511,0.922285831,"[0.9503039  0.96955504 0.97953615 0.9930896  0.98       0.74172185
 0.85558583 0.97432686 0.97173753 0.98686938 0.93767977 0.83478261
 0.99793814 0.89756098 0.9631068  0.97685321 0.76618705 0.9486653 ]"
871,96.76104767,0.000768707,0.001164288,0.921091512,0.929379041,0.914227954,"[0.93729846 0.97339593 0.97731397 0.99267053 0.97885835 0.71794872
 0.82240896 0.97241236 0.96812163 0.98221298 0.93853659 0.8
 0.99588477 0.90547264 0.94552529 0.97320909 0.75165563 0.94672131]"
872,97.01150401,0.0007939,0.001101885,0.922515183,0.928761976,0.917743737,"[0.95193687 0.9693155  0.97498863 0.99330608 0.97944122 0.70588235
 0.85574837 0.97501549 0.96817172 0.98385609 0.94406281 0.79279279
 0.99793814 0.88571429 0.94941634 0.97167883 0.75885329 0.94715447]"
873,97.15158976,0.000765147,0.001054406,0.925795893,0.946417179,0.911931213,"[0.95433297 0.97862233 0.97876186 0.99290612 0.98265896 0.75862069
 0.86503719 0.9763289  0.96929173 0.98196115 0.93320611 0.74509804
 0.99381443 0.89795918 0.95366795 0.97217391 0.77037037 0.95951417]"
874,96.96905378,0.000761004,0.001105554,0.923127894,0.939699886,0.910615223,"[0.95124594 0.97169811 0.97783808 0.99320773 0.96411355 0.73972603
 0.85346216 0.97699482 0.96712463 0.98484848 0.93942403 0.81132075
 0.99386503 0.9009901  0.93103448 0.97395376 0.75945017 0.92600423]"
875,96.63794201,0.000751648,0.001202038,0.923754962,0.940377316,0.910723893,"[0.92667598 0.96529968 0.97856817 0.9910037  0.96555436 0.77631579
 0.81046512 0.97570016 0.96597307 0.9837963  0.94634146 0.82568807
 0.99794661 0.90821256 0.95049505 0.97283085 0.74769797 0.93902439]"
