Epoch,Training Accuracy,Validation Accuracy,Training Loss,Validation Loss,F1 Score,Precision,Recall,Class 0 F1 Score,Class 0 Precision,Class 0 Recall,Class 1 F1 Score,Class 1 Precision,Class 1 Recall,Class 2 F1 Score,Class 2 Precision,Class 2 Recall,Class 3 F1 Score,Class 3 Precision,Class 3 Recall,Class 4 F1 Score,Class 4 Precision,Class 4 Recall,Class 5 F1 Score,Class 5 Precision,Class 5 Recall,Class 6 F1 Score,Class 6 Precision,Class 6 Recall,Class 7 F1 Score,Class 7 Precision,Class 7 Recall,Class 8 F1 Score,Class 8 Precision,Class 8 Recall,Class 9 F1 Score,Class 9 Precision,Class 9 Recall,Class 10 F1 Score,Class 10 Precision,Class 10 Recall,Class 11 F1 Score,Class 11 Precision,Class 11 Recall,Class 12 F1 Score,Class 12 Precision,Class 12 Recall,Class 13 F1 Score,Class 13 Precision,Class 13 Recall,Class 14 F1 Score,Class 14 Precision,Class 14 Recall,Class 15 F1 Score,Class 15 Precision,Class 15 Recall,Class 16 F1 Score,Class 16 Precision,Class 16 Recall,Class 17 F1 Score,Class 17 Precision,Class 17 Recall
143,96.47981327,96.58275672,0.000362421,0.000461937,0.91588831,0.921430988,0.912219218,0.951657459,0.953633218,0.949689869,0.958174905,0.964777948,0.951661631,0.973233875,0.976232394,0.970253718,0.992044359,0.995524374,0.988588589,0.973223481,0.95358224,0.993690852,0.719512195,0.719512195,0.719512195,0.867838911,0.869318182,0.866364666,0.974226804,0.972138877,0.976323719,0.959102244,0.953869048,0.96439318,0.981626091,0.976691042,0.986611265,0.932093023,0.945283019,0.919266055,0.86746988,0.923076923,0.818181818,0.984238179,0.996453901,0.972318339,0.865384615,0.918367347,0.818181818,0.880415945,0.832786885,0.933823529,0.966189112,0.968965517,0.963428571,0.733436055,0.691860465,0.780327869,0.906122449,0.973684211,0.847328244
144,96.44160944,96.28136011,0.000374725,0.000485977,0.911760537,0.917914176,0.910714581,0.94271012,0.93852459,0.94693315,0.957055215,0.971962617,0.942598187,0.96875,0.96124031,0.976377953,0.991971993,0.996966756,0.987027027,0.973616141,0.958248473,0.989484753,0.727272727,0.852459016,0.634146341,0.835768556,0.86352657,0.809739524,0.974822466,0.974612737,0.975032286,0.949824385,0.950301205,0.949348044,0.980853518,0.980175196,0.981532779,0.921288014,0.89877836,0.944954128,0.818181818,0.818181818,0.818181818,0.998272884,0.996551724,1,0.876190476,0.92,0.836363636,0.904059041,0.907407407,0.900735294,0.967908309,0.970689655,0.965142857,0.713324361,0.605022831,0.868852459,0.909819639,0.957805907,0.866412214
145,96.4171977,96.76953772,0.000362023,0.000449622,0.915006561,0.928448266,0.905482611,0.958275382,0.967017544,0.949689869,0.963302752,0.975232198,0.951661631,0.969224101,0.9604811,0.978127734,0.991719669,0.990768493,0.992672673,0.974598237,0.961145194,0.988433228,0.732026144,0.788732394,0.682926829,0.861974905,0.831578947,0.894677237,0.976523799,0.977155172,0.975893241,0.959960209,0.952146029,0.967903711,0.982180051,0.984686775,0.979686057,0.947080292,0.941923775,0.952293578,0.786516854,0.777777778,0.795454545,0.994818653,0.993103448,0.996539792,0.829268293,0.894736842,0.772727273,0.91561939,0.894736842,0.9375,0.9663626,0.964163823,0.968571429,0.746153846,0.902325581,0.636065574,0.914512922,0.954356846,0.877862595
146,96.5010399,96.55728658,0.000361862,0.000460276,0.916169994,0.926196404,0.908100427,0.939986514,0.920132013,0.960716747,0.964071856,0.955489614,0.972809668,0.970511709,0.96216681,0.979002625,0.991371045,0.989118737,0.993633634,0.972803347,0.967741935,0.977917981,0.777070064,0.813333333,0.743902439,0.858959538,0.877213695,0.841449604,0.973508507,0.974137931,0.972879897,0.955801105,0.957243461,0.954363089,0.980355905,0.981490051,0.979224377,0.943636364,0.935135135,0.952293578,0.764044944,0.755555556,0.772727273,0.989726027,0.979661017,1,0.883495146,0.947916667,0.827272727,0.9375,0.9375,0.9375,0.965616046,0.968390805,0.962857143,0.737226277,0.83127572,0.662295082,0.885375494,0.918032787,0.854961832
147,96.42038348,96.26438001,0.000363661,0.000492631,0.904155023,0.910135163,0.900732578,0.949080622,0.974582426,0.924879394,0.956780924,0.944117647,0.96978852,0.963541667,0.956072351,0.971128609,0.991041905,0.99205585,0.99003003,0.966457023,0.963427377,0.969505783,0.679738562,0.732394366,0.634146341,0.854970125,0.821503132,0.891279728,0.974304069,0.969322539,0.979337064,0.953316953,0.934489403,0.972918756,0.977236146,0.973431058,0.981071099,0.921001927,0.969574037,0.87706422,0.75,0.692307692,0.818181818,0.994818653,0.993103448,0.996539792,0.852941176,0.925531915,0.790909091,0.909090909,0.882352941,0.9375,0.963350785,0.981042654,0.946285714,0.71973466,0.728187919,0.71147541,0.897384306,0.94893617,0.851145038
148,96.36626183,96.63369699,0.000383039,0.000468402,0.915506243,0.927273775,0.906734003,0.947913073,0.948895028,0.94693315,0.957918898,0.970542636,0.945619335,0.972715461,0.963121784,0.982502187,0.992996015,0.998300352,0.987747748,0.974624547,0.960204082,0.989484753,0.712328767,0.8125,0.634146341,0.861297539,0.850828729,0.87202718,0.971416291,0.969957082,0.972879897,0.961710592,0.953648915,0.969909729,0.979005021,0.967960289,0.990304709,0.936663693,0.911458333,0.963302752,0.790123457,0.864864865,0.727272727,0.991334489,0.993055556,0.989619377,0.887804878,0.957894737,0.827272727,0.918625678,0.903914591,0.933823529,0.965797101,0.98,0.952,0.749206349,0.726153846,0.773770492,0.907630522,0.957627119,0.86259542
149,96.502099,96.67614722,0.000361079,0.000470532,0.916880969,0.927392488,0.910076652,0.950638592,0.952282158,0.949000689,0.967987805,0.976923077,0.959214502,0.971922246,0.959897611,0.984251969,0.992167731,0.99528587,0.989069069,0.975840336,0.974816369,0.976866456,0.75,0.870967742,0.658536585,0.858364511,0.812753036,0.909399773,0.972342264,0.976138829,0.968575118,0.958562157,0.954274354,0.962888666,0.982730831,0.980248048,0.985226223,0.938086304,0.959692898,0.917431193,0.795698925,0.755102041,0.840909091,0.993103448,0.989690722,0.996539792,0.848484848,0.954545455,0.763636364,0.919210054,0.898245614,0.941176471,0.968294773,0.968018275,0.968571429,0.741610738,0.759450172,0.724590164,0.918811881,0.95473251,0.885496183
150,96.47556761,96.5615316,0.00036026,0.000477923,0.91091917,0.920099556,0.903327149,0.945752303,0.936486486,0.955203308,0.964723926,0.979750779,0.950151057,0.972234465,0.979573712,0.965004374,0.991721656,0.990533253,0.992912913,0.975508077,0.966942149,0.984227129,0.723684211,0.785714286,0.670731707,0.852495794,0.844444444,0.860702152,0.972775991,0.96883006,0.976754197,0.959459459,0.957542458,0.961384152,0.978509374,0.969202899,0.987996307,0.943674977,0.949814126,0.937614679,0.712643678,0.720930233,0.704545455,0.987993139,0.979591837,0.996539792,0.858490566,0.892156863,0.827272727,0.923623446,0.89347079,0.955882353,0.961482769,0.97475044,0.948571429,0.754448399,0.824902724,0.695081967,0.917322835,0.947154472,0.889312977
151,96.48724325,96.53606147,0.00035766,0.000474669,0.911241526,0.925372337,0.901425455,0.941135493,0.951408451,0.931082012,0.966139955,0.962518741,0.96978852,0.972332016,0.976190476,0.968503937,0.992540905,0.994095674,0.990990991,0.97080292,0.962771458,0.978969506,0.712643678,0.673913043,0.756097561,0.83982684,0.804145078,0.878822197,0.968001695,0.953255426,0.983211365,0.964705882,0.963018491,0.966399198,0.98336414,0.984273821,0.98245614,0.929551693,0.927007299,0.932110092,0.8,0.888888889,0.727272727,0.994800693,0.996527778,0.993079585,0.81443299,0.94047619,0.718181818,0.905109489,0.898550725,0.911764706,0.969001148,0.973471742,0.964571429,0.754578755,0.854771784,0.675409836,0.923379175,0.951417004,0.896946565
152,96.51801896,96.54030649,0.00036347,0.000462466,0.910155943,0.91469074,0.907634857,0.948853616,0.971820809,0.926946933,0.958490566,0.957767722,0.959214502,0.974826389,0.967269595,0.982502187,0.992330455,0.997813942,0.986906907,0.970724191,0.948795181,0.993690852,0.76,0.838235294,0.695121951,0.863964464,0.847494553,0.881087203,0.97152644,0.966354344,0.976754197,0.958559447,0.943203883,0.97442327,0.981271676,0.982862436,0.979686057,0.92931197,0.955426357,0.904587156,0.725274725,0.70212766,0.75,0.989655172,0.986254296,0.993079585,0.842105263,0.888888889,0.8,0.925650558,0.936090226,0.915441176,0.968258507,0.969089868,0.967428571,0.719033233,0.666666667,0.780327869,0.902970297,0.938271605,0.870229008
153,96.54136648,96.5785117,0.000349232,0.000466268,0.914747889,0.929599226,0.903378313,0.943409014,0.928,0.959338387,0.960244648,0.972136223,0.948640483,0.970678337,0.971103327,0.970253718,0.991356543,0.990761848,0.991951952,0.969790067,0.94510978,0.995793901,0.684931507,0.78125,0.609756098,0.858241758,0.833511206,0.884484711,0.973581637,0.979520697,0.967714163,0.957372116,0.957372116,0.957372116,0.982602644,0.987412587,0.977839335,0.945553539,0.935368043,0.955963303,0.80952381,0.85,0.772727273,0.991334489,0.993055556,0.989619377,0.857142857,0.935483871,0.790909091,0.931654676,0.911971831,0.952205882,0.963068995,0.965002869,0.961142857,0.759124088,0.855967078,0.681967213,0.915851272,0.939759036,0.893129771
154,96.52332389,96.3917307,0.000362133,0.000493723,0.906324894,0.922323129,0.897786192,0.938263229,0.923847695,0.953135768,0.963185575,0.958146487,0.968277946,0.970882225,0.964594128,0.977252843,0.991564463,0.98772348,0.995435435,0.964560863,0.942771084,0.987381703,0.732026144,0.788732394,0.682926829,0.850872257,0.845637584,0.85617214,0.968669528,0.965768079,0.971588463,0.955276382,0.957200403,0.95336008,0.981472904,0.984665428,0.978301016,0.930656934,0.925589837,0.935779817,0.721649485,0.660377358,0.795454545,0.989690722,0.982935154,0.996539792,0.848780488,0.915789474,0.790909091,0.922509225,0.925925926,0.919117647,0.967741935,0.975609756,0.96,0.705154639,0.95,0.560655738,0.910891089,0.946502058,0.877862595
155,96.59867566,96.56577663,0.000348721,0.000471417,0.911908149,0.919855876,0.905400365,0.94488189,0.93877551,0.951068229,0.964885496,0.975308642,0.954682779,0.968900569,0.970175439,0.967629046,0.992250856,0.992429704,0.992072072,0.978767478,0.964285714,0.993690852,0.727272727,0.777777778,0.682926829,0.848027842,0.869203329,0.82785957,0.973053892,0.966850829,0.979337064,0.953853829,0.948883375,0.95887663,0.979376719,0.972247498,0.986611265,0.943925234,0.961904762,0.926605505,0.764044944,0.755555556,0.772727273,0.987868284,0.989583333,0.98615917,0.811881188,0.891304348,0.745454545,0.921708185,0.893103448,0.952205882,0.966704937,0.971164937,0.962285714,0.767402377,0.795774648,0.740983607,0.91954023,0.923076923,0.916030534
156,96.52650978,96.85019315,0.000356239,0.000444458,0.918138615,0.929104346,0.909880918,0.953043478,0.962078652,0.94417643,0.967791411,0.982866044,0.953172205,0.974425661,0.965635739,0.983377078,0.993021297,0.994696878,0.991351351,0.977178423,0.964176049,0.990536278,0.75,0.814285714,0.695121951,0.865934066,0.840981857,0.892412231,0.973262032,0.967261905,0.979337064,0.962391034,0.955962395,0.96890672,0.982894129,0.984259259,0.981532779,0.955656109,0.942857143,0.968807339,0.781609195,0.790697674,0.772727273,0.989655172,0.986254296,0.993079585,0.886792453,0.921568627,0.854545455,0.913669065,0.894366197,0.933823529,0.966989186,0.963151927,0.970857143,0.714018692,0.830434783,0.626229508,0.918163673,0.962343096,0.877862595
157,96.62520435,96.57426667,0.000343298,0.0004571,0.91346955,0.926399806,0.904220001,0.941740918,0.936605317,0.94693315,0.96073903,0.979591837,0.942598187,0.969565217,0.963699222,0.975503062,0.992052023,0.994567186,0.98954955,0.969072165,0.950455005,0.988433228,0.71942446,0.877192982,0.609756098,0.854857143,0.862745098,0.847112118,0.975139306,0.970977379,0.979337064,0.957753479,0.949261084,0.966399198,0.980184332,0.978380865,0.98199446,0.950184502,0.955473098,0.944954128,0.756097561,0.815789474,0.704545455,0.991304348,0.996503497,0.98615917,0.874418605,0.895238095,0.854545455,0.919117647,0.919117647,0.919117647,0.968929804,0.97566628,0.962285714,0.738794436,0.698830409,0.783606557,0.923076923,0.955102041,0.893129771
158,96.5700209,96.58700174,0.000362623,0.000466096,0.915775052,0.922457294,0.911591171,0.946823204,0.948788927,0.94486561,0.9543379,0.961656442,0.947129909,0.970729576,0.969458988,0.9720035,0.991700746,0.993014573,0.99039039,0.975180972,0.95930824,0.991587802,0.712328767,0.8125,0.634146341,0.84295612,0.8598351,0.826727067,0.976307364,0.968247248,0.984502798,0.961317694,0.956780924,0.965897693,0.978674616,0.972209567,0.985226223,0.934763181,0.911149826,0.959633028,0.826086957,0.791666667,0.863636364,0.991334489,0.993055556,0.989619377,0.877828054,0.873873874,0.881818182,0.911347518,0.880136986,0.944852941,0.968112611,0.973425765,0.962857143,0.762886598,0.801444043,0.727868852,0.901234568,0.977678571,0.835877863
159,96.42781397,96.44267097,0.000367038,0.000460326,0.919466401,0.920703052,0.921954794,0.944424779,0.970887918,0.919365955,0.965934898,0.968133536,0.963746224,0.974605954,0.975460123,0.973753281,0.991664653,0.997327178,0.986066066,0.979676915,0.97107438,0.988433228,0.788732394,0.933333333,0.682926829,0.843093923,0.823085221,0.86409966,0.968558768,0.949917219,0.987946621,0.959861249,0.948579824,0.971414243,0.973721258,0.989980916,0.957987073,0.937215651,0.929602888,0.944954128,0.795918367,0.722222222,0.886363636,0.991334489,0.993055556,0.989619377,0.854625551,0.829059829,0.881818182,0.949907236,0.958801498,0.941176471,0.958865248,0.952112676,0.965714286,0.732919255,0.696165192,0.773770492,0.939334638,0.963855422,0.916030534
160,96.56683591,96.36201554,0.000349786,0.000480918,0.905637342,0.907830653,0.904666436,0.942131263,0.965292842,0.920055134,0.955927052,0.9617737,0.950151057,0.970044053,0.976929902,0.963254593,0.991920897,0.995763225,0.988108108,0.971369079,0.96185567,0.981072555,0.702380952,0.686046512,0.719512195,0.844086022,0.803480041,0.889014723,0.967342583,0.959356478,0.975462764,0.961309524,0.950932287,0.971915747,0.978713559,0.980983302,0.976454294,0.939647168,0.95112782,0.928440367,0.729411765,0.756097561,0.704545455,0.984562607,0.976190476,0.993079585,0.818181818,0.818181818,0.818181818,0.927911275,0.933085502,0.922794118,0.968499427,0.970723307,0.966285714,0.752755906,0.724242424,0.783606557,0.895277207,0.968888889,0.832061069
161,96.5477349,96.4851212,0.000359247,0.000471297,0.913237562,0.923958912,0.906985806,0.950922381,0.960618847,0.941419711,0.963246554,0.976708075,0.950151057,0.977483444,0.986631016,0.968503937,0.989784336,0.98454956,0.995075075,0.96966581,0.948692153,0.991587802,0.777777778,0.7875,0.768292683,0.853907135,0.853907135,0.853907135,0.969942443,0.960726351,0.979337064,0.962189055,0.954590326,0.969909729,0.976489386,0.965688488,0.987534626,0.929709466,0.950191571,0.910091743,0.752688172,0.714285714,0.795454545,0.973063973,0.947540984,1,0.88372093,0.904761905,0.863636364,0.923636364,0.913669065,0.933823529,0.964171279,0.983363042,0.945714286,0.719681909,0.914141414,0.593442623,0.900195695,0.923694779,0.877862595
162,96.61140826,96.79500785,0.000347498,0.000440463,0.914272075,0.922321972,0.909460841,0.95228287,0.94870041,0.955892488,0.963929394,0.979719189,0.948640483,0.971503726,0.973637961,0.969378828,0.992031634,0.989600765,0.994474474,0.976525822,0.968944099,0.984227129,0.74556213,0.724137931,0.768292683,0.864682762,0.857461024,0.87202718,0.975188781,0.977508651,0.972879897,0.959459459,0.957542458,0.961384152,0.983711861,0.977656179,0.989843029,0.942133816,0.928698752,0.955963303,0.703296703,0.680851064,0.727272727,0.98615917,0.98615917,0.98615917,0.878504673,0.903846154,0.854545455,0.932358318,0.927272727,0.9375,0.967778728,0.965850882,0.969714286,0.748062016,0.914691943,0.632786885,0.91372549,0.939516129,0.889312977
163,96.55622285,96.71435242,0.000357062,0.000449144,0.915817282,0.92181498,0.911083882,0.955316938,0.960306407,0.950379049,0.963018868,0.962292609,0.963746224,0.966057441,0.961038961,0.971128609,0.99211176,0.994687274,0.98954955,0.966209081,0.970307529,0.96214511,0.735483871,0.780821918,0.695121951,0.859708193,0.852057842,0.867497169,0.974304069,0.969322539,0.979337064,0.961805556,0.951422964,0.972417252,0.985467128,0.984785615,0.986149584,0.941605839,0.936479129,0.946788991,0.786516854,0.777777778,0.795454545,0.987783595,0.996478873,0.979238754,0.855721393,0.945054945,0.781818182,0.921960073,0.910394265,0.933823529,0.969279357,0.974033468,0.964571429,0.753623188,0.740506329,0.767213115,0.908737864,0.924901186,0.893129771
164,96.52969449,96.66765717,0.000357107,0.000435993,0.913529926,0.928972832,0.901977348,0.944386149,0.958806818,0.930392833,0.970014993,0.962797619,0.97734139,0.970409051,0.965367965,0.975503062,0.991400565,0.992654143,0.99015015,0.980208333,0.971104231,0.989484753,0.729559748,0.753246753,0.707317073,0.859375,0.847084708,0.87202718,0.97050592,0.970714901,0.97029703,0.961244137,0.946524064,0.976429288,0.98227032,0.9797887,0.984764543,0.956442831,0.946140036,0.966972477,0.759493671,0.857142857,0.681818182,0.991334489,0.993055556,0.989619377,0.821052632,0.975,0.709090909,0.916967509,0.90070922,0.933823529,0.966685813,0.971709007,0.961714286,0.755852843,0.771331058,0.740983607,0.916334661,0.958333333,0.877862595
165,96.60928546,96.6167169,0.00035007,0.000451431,0.917902475,0.933864991,0.905745387,0.946029563,0.943758573,0.948311509,0.961451247,0.962178517,0.960725076,0.9726206,0.966321244,0.979002625,0.991599664,0.990648603,0.992552553,0.982291667,0.973168215,0.991587802,0.772413793,0.888888889,0.682926829,0.852112676,0.884287454,0.822197055,0.972204266,0.973252804,0.971157985,0.962469136,0.947957198,0.977432297,0.978635424,0.9739369,0.983379501,0.934529148,0.914035088,0.955963303,0.794871795,0.911764706,0.704545455,0.991364421,0.989655172,0.993079585,0.882882883,0.875,0.890909091,0.925589837,0.913978495,0.9375,0.962686567,0.967128028,0.958285714,0.743859649,0.8,0.695081967,0.894632207,0.933609959,0.858778626
166,96.5625903,96.62945197,0.000350221,0.000460575,0.915079606,0.936014452,0.899633859,0.948586994,0.937415882,0.960027567,0.965622613,0.976816074,0.954682779,0.970039079,0.962931034,0.977252843,0.991137725,0.988179104,0.994114114,0.974624547,0.960204082,0.989484753,0.714285714,0.862068966,0.609756098,0.864349776,0.855715871,0.873159683,0.970940171,0.963937208,0.978045631,0.958739685,0.956109726,0.961384152,0.979374276,0.983248022,0.975530933,0.945488722,0.969171484,0.92293578,0.785714286,0.825,0.75,0.989583333,0.993031359,0.98615917,0.896226415,0.931372549,0.863636364,0.932849365,0.921146953,0.944852941,0.967152242,0.966876071,0.967428571,0.709055877,0.859813084,0.603278689,0.907662083,0.935222672,0.881679389
167,96.64006494,96.41295581,0.000344925,0.00048128,0.912210956,0.93259275,0.897511471,0.946761614,0.931909212,0.962095107,0.964420893,0.966616085,0.96223565,0.968503937,0.968503937,0.968503937,0.989844683,0.984551396,0.995195195,0.96225412,0.97311828,0.951629863,0.715231788,0.782608696,0.658536585,0.832229581,0.811625404,0.853907135,0.971661657,0.969164882,0.97417133,0.964187328,0.962981491,0.965396189,0.976873265,0.978683967,0.975069252,0.932701422,0.964705882,0.902752294,0.743589744,0.852941176,0.659090909,0.987951807,0.982876712,0.993079585,0.878923767,0.867256637,0.890909091,0.950276243,0.95202952,0.948529412,0.962242563,0.963344788,0.961142857,0.736220472,0.921182266,0.613114754,0.93592233,0.95256917,0.919847328
168,96.47450694,96.69737233,0.00036,0.00045291,0.921799857,0.917918386,0.926506698,0.947763742,0.939106901,0.956581668,0.956521739,0.949404762,0.963746224,0.973637961,0.977934687,0.969378828,0.991376711,0.995398402,0.987387387,0.97311272,0.957273652,0.989484753,0.751515152,0.746987952,0.756097561,0.874074074,0.879587156,0.868629672,0.975473322,0.975053763,0.975893241,0.962440131,0.967562088,0.957372116,0.982080521,0.990145472,0.974145891,0.938924339,0.932971014,0.944954128,0.857142857,0.829787234,0.886363636,0.986206897,0.982817869,0.989619377,0.869158879,0.894230769,0.845454545,0.923076923,0.898954704,0.948529412,0.965360591,0.959367946,0.971428571,0.751145038,0.702857143,0.806557377,0.913385827,0.943089431,0.885496183
169,96.58487738,96.60822685,0.000356296,0.000459075,0.915973796,0.928975911,0.905339087,0.950762829,0.956734124,0.94486561,0.957703927,0.957703927,0.957703927,0.97167756,0.967881944,0.975503062,0.990644117,0.989220266,0.992072072,0.972916667,0.963880289,0.98212408,0.713286713,0.836065574,0.62195122,0.856338028,0.852017937,0.860702152,0.974512744,0.96973572,0.979337064,0.959980114,0.951700345,0.968405216,0.979300828,0.975710357,0.982917821,0.947272727,0.938738739,0.955963303,0.8,0.829268293,0.772727273,0.987951807,0.982876712,0.993079585,0.873239437,0.902912621,0.845454545,0.93877551,0.947565543,0.930147059,0.965257672,0.978286385,0.952571429,0.727272727,0.762589928,0.695081967,0.920634921,0.958677686,0.885496183
170,96.46495482,96.66341215,0.000362739,0.000447442,0.91642056,0.928985356,0.909771951,0.944669366,0.925313946,0.964851826,0.966817496,0.965361446,0.968277946,0.971652857,0.968695652,0.974628171,0.990964036,0.987359886,0.994594595,0.977522216,0.971933472,0.983175605,0.701298701,0.75,0.658536585,0.858276644,0.859250851,0.857304643,0.973065413,0.966454352,0.979767542,0.958807177,0.966377993,0.951354062,0.982284382,0.991996234,0.972760849,0.948717949,0.946983547,0.950458716,0.808080808,0.727272727,0.909090909,0.989655172,0.986254296,0.993079585,0.871287129,0.956521739,0.8,0.943327239,0.938181818,0.948529412,0.964285714,0.956692913,0.972,0.719367589,0.905472637,0.596721311,0.925490196,0.951612903,0.900763359
171,96.63369765,96.82896803,0.000348369,0.000450421,0.916726885,0.93493293,0.904486675,0.954216867,0.953232462,0.955203308,0.967791411,0.982866044,0.953172205,0.973799127,0.972101133,0.975503062,0.992212771,0.989604493,0.994834835,0.977545692,0.970954357,0.984227129,0.740740741,0.75,0.731707317,0.864452912,0.832285115,0.899207248,0.973462783,0.975778547,0.971157985,0.961309524,0.950932287,0.971915747,0.983561009,0.986530423,0.980609418,0.94106814,0.944547135,0.937614679,0.761904762,0.8,0.727272727,0.987993139,0.979591837,0.996539792,0.873786408,0.9375,0.818181818,0.943327239,0.938181818,0.948529412,0.966477273,0.961016949,0.972,0.712830957,0.940860215,0.573770492,0.924603175,0.962809917,0.889312977
172,96.64749329,96.8034979,0.000344808,0.000446121,0.919084032,0.926278328,0.912907303,0.95301079,0.962728551,0.94348725,0.963818322,0.982731554,0.945619335,0.972762646,0.961538462,0.984251969,0.992634629,0.997815269,0.987507508,0.975180972,0.95930824,0.991587802,0.774193548,0.821917808,0.731707317,0.864924958,0.849344978,0.881087203,0.977214101,0.975955346,0.978476108,0.959018405,0.938971648,0.979939819,0.981750982,0.982431808,0.981071099,0.937728938,0.936014625,0.939449541,0.756097561,0.815789474,0.704545455,0.993055556,0.996515679,0.989619377,0.855813953,0.876190476,0.836363636,0.934579439,0.950570342,0.919117647,0.96624714,0.967353952,0.965142857,0.742951907,0.751677852,0.73442623,0.942528736,0.946153846,0.938931298
173,96.57956907,96.57426667,0.000357291,0.000470244,0.916228836,0.927774857,0.905930549,0.948281847,0.955244755,0.941419711,0.951048951,0.9792,0.924471299,0.976013956,0.973043478,0.979002625,0.989405638,0.986041518,0.992792793,0.9726381,0.955375254,0.990536278,0.777070064,0.813333333,0.743902439,0.844938561,0.87409201,0.817667044,0.971160009,0.963952502,0.978476108,0.960477256,0.952193199,0.96890672,0.984288355,0.98519889,0.983379501,0.944852941,0.946593002,0.943119266,0.771084337,0.820512821,0.727272727,0.989619377,0.989619377,0.989619377,0.851674641,0.898989899,0.809090909,0.928440367,0.926739927,0.930147059,0.968660969,0.965909091,0.971428571,0.753022453,0.795620438,0.714754098,0.909441233,0.918287938,0.900763359
174,96.55728323,96.8034979,0.000342915,0.000442959,0.920688466,0.930204095,0.912634197,0.947547684,0.936700337,0.958649207,0.962006079,0.967889908,0.956193353,0.975609756,0.971379011,0.979877515,0.990995318,0.990519621,0.991471471,0.976623377,0.965092402,0.988433228,0.784810127,0.815789474,0.756097561,0.861872146,0.86881473,0.855039638,0.976674513,0.97106383,0.982350409,0.962056915,0.957753479,0.966399198,0.983758701,0.98880597,0.978762696,0.945921173,0.945054945,0.946788991,0.780487805,0.842105263,0.727272727,0.98791019,0.986206897,0.989619377,0.87962963,0.896226415,0.863636364,0.917857143,0.892361111,0.944852941,0.969610092,0.972957422,0.966285714,0.754850088,0.816793893,0.701639344,0.914171657,0.958158996,0.874045802
175,96.60398031,96.58700174,0.000347583,0.000465903,0.917151914,0.915419393,0.921052332,0.950740613,0.950413223,0.951068229,0.957463264,0.980982567,0.935045317,0.974471831,0.980513729,0.968503937,0.991978771,0.996124031,0.987867868,0.968733983,0.945,0.993690852,0.760736196,0.765432099,0.756097561,0.852780807,0.822292324,0.885617214,0.976093043,0.976724138,0.975462764,0.961576846,0.956802383,0.966399198,0.978635424,0.9739369,0.983379501,0.942883046,0.931899642,0.95412844,0.808080808,0.727272727,0.909090909,0.987868284,0.989583333,0.98615917,0.902325581,0.923809524,0.881818182,0.907801418,0.876712329,0.941176471,0.965517241,0.971098266,0.96,0.717314488,0.777777778,0.66557377,0.903732809,0.931174089,0.877862595
176,96.53074987,96.62945197,0.000354761,0.000465007,0.912294242,0.918560175,0.906792964,0.944425268,0.946058091,0.94279807,0.959073359,0.981042654,0.938066465,0.971726838,0.966262976,0.977252843,0.991807229,0.994803625,0.988828829,0.972860125,0.965803109,0.98002103,0.687898089,0.72,0.658536585,0.859738785,0.862186788,0.857304643,0.97394276,0.966511234,0.981489453,0.959026571,0.949827841,0.968405216,0.98315255,0.982925704,0.983379501,0.939256573,0.928315412,0.950458716,0.738095238,0.775,0.704545455,0.987868284,0.989583333,0.98615917,0.867924528,0.901960784,0.836363636,0.92936803,0.939849624,0.919117647,0.966819222,0.96792669,0.965714286,0.763116057,0.740740741,0.786885246,0.92519685,0.955284553,0.896946565
177,96.63263405,96.5233264,0.00034729,0.000473933,0.91972637,0.922764533,0.917872466,0.942583732,0.934915254,0.950379049,0.958301744,0.96194825,0.954682779,0.972542073,0.984753363,0.960629921,0.991934513,0.994088551,0.98978979,0.976501305,0.969917012,0.983175605,0.792682927,0.792682927,0.792682927,0.849456211,0.858796296,0.840317101,0.969374734,0.957965532,0.981058975,0.955849339,0.950868486,0.960882648,0.981910946,0.986486486,0.977377655,0.945895522,0.962049336,0.930275229,0.808988764,0.8,0.818181818,0.984509466,0.979452055,0.989619377,0.861386139,0.945652174,0.790909091,0.933092224,0.918149466,0.948529412,0.964490263,0.966704937,0.962285714,0.747286822,0.708823529,0.790163934,0.918287938,0.936507937,0.900763359
178,96.64961598,96.65916713,0.000340622,0.000453737,0.920530541,0.922918549,0.921636755,0.951462995,0.950481431,0.952446589,0.965570008,0.978294574,0.953172205,0.973661106,0.977092511,0.970253718,0.992271465,0.997571932,0.987027027,0.974279835,0.95367573,0.995793901,0.797619048,0.779069767,0.817073171,0.846153846,0.885997522,0.809739524,0.972543973,0.969217614,0.975893241,0.964187328,0.962981491,0.965396189,0.982019364,0.980662983,0.983379501,0.93987049,0.947761194,0.932110092,0.8,0.888888889,0.727272727,0.994818653,0.993103448,0.996539792,0.876190476,0.92,0.836363636,0.928825623,0.9,0.959558824,0.967338824,0.961603614,0.973142857,0.716666667,0.621686747,0.845901639,0.926070039,0.944444444,0.908396947
